0 193 11;
0 195 46;
38780.4 132 57 0;
38780.4 132 59 0;
38780.4 131 64 0;
38780.4 131 72 0;
38780.4 147 62 111;
38780.4 145 71 95;
38780.4 148 71 95;
38780.4 147 71 111;
38963.3 147 72 111;
38963.3 148 72 95;
38963.3 145 72 95;
38963.3 147 64 111;
38963.3 131 62 0;
38963.3 131 71 0;
38963.3 129 71 0;
38963.3 132 71 0;
39146.2 131 69 0;
39146.2 147 69 127;
39146.2 147 60 111;
39146.2 147 64 111;
39146.2 131 67 0;
39146.2 132 57 0;
39146.2 131 72 0;
39146.2 148 59 95;
39146.2 148 69 95;
39146.2 145 69 95;
39146.2 129 72 0;
39146.2 132 72 0;
39146.2 131 64 0;
39329.1 129 69 0;
39512.1 145 60 111;
39512.1 148 64 95;
39512.1 147 84 127;
39512.1 145 52 111;
39512.1 148 72 95;
39512.1 132 69 0;
39512.1 147 72 127;
39512.1 131 69 0;
39512.1 145 64 111;
39512.1 132 59 0;
39512.1 147 79 127;
39512.1 131 64 0;
39512.1 131 60 0;
39512.1 147 76 127;
39695 145 53 111;
39695 145 65 111;
39695 129 64 0;
39695 131 79 0;
39695 129 52 0;
39877.9 148 62 95;
39877.9 131 76 0;
39877.9 129 53 0;
39877.9 145 55 111;
39877.9 132 72 0;
39877.9 145 59 111;
39877.9 129 65 0;
39877.9 132 64 0;
39877.9 131 72 0;
39877.9 131 84 0;
39877.9 148 71 95;
39877.9 147 83 111;
39877.9 147 71 111;
39877.9 145 67 111;
39877.9 147 74 111;
39877.9 129 60 0;
40060.8 129 67 0;
40060.8 147 84 111;
40060.8 145 60 111;
40060.8 132 71 0;
40060.8 148 69 95;
40060.8 147 72 111;
40060.8 145 57 111;
40060.8 131 74 0;
40060.8 131 71 0;
40060.8 145 69 111;
40060.8 131 83 0;
40060.8 129 55 0;
40060.8 147 76 111;
40060.8 129 59 0;
40243.8 147 81 111;
40243.8 145 59 111;
40243.8 145 71 111;
40243.8 145 57 111;
40243.8 148 60 95;
40243.8 148 64 95;
40243.8 132 69 0;
40243.8 129 69 0;
40243.8 129 60 0;
40243.8 131 84 0;
40243.8 131 72 0;
40243.8 131 76 0;
40243.8 147 72 111;
40243.8 147 69 111;
40243.8 132 62 0;
40243.8 129 57 0;
40426.7 148 62 95;
40426.7 129 71 0;
40426.7 145 60 111;
40426.7 129 59 0;
40426.7 132 64 0;
40426.7 145 72 111;
40609.6 129 72 0;
40609.6 147 72 127;
40609.6 131 72 0;
40609.6 147 79 127;
40609.6 145 74 111;
40609.6 147 76 127;
40609.6 129 60 0;
40609.6 145 62 111;
40609.6 145 60 111;
40609.6 129 57 0;
40609.6 147 84 127;
40609.6 131 81 0;
40609.6 148 62 95;
40609.6 148 71 95;
40609.6 132 62 0;
40609.6 131 69 0;
40609.6 132 60 0;
40792.5 145 64 111;
40792.5 129 62 0;
40792.5 129 74 0;
40792.5 145 76 111;
40792.5 131 79 0;
40975.5 131 76 0;
40975.5 148 69 95;
40975.5 148 60 95;
40975.5 147 71 111;
40975.5 147 74 111;
40975.5 147 83 111;
40975.5 132 62 0;
40975.5 145 62 111;
40975.5 145 74 111;
40975.5 145 59 111;
40975.5 131 84 0;
40975.5 131 72 0;
40975.5 129 64 0;
40975.5 129 76 0;
40975.5 129 60 0;
40975.5 132 71 0;
41158.4 147 84 111;
41158.4 131 71 0;
41158.4 131 74 0;
41158.4 145 60 111;
41158.4 131 83 0;
41158.4 132 69 0;
41158.4 147 76 111;
41158.4 147 72 111;
41158.4 129 59 0;
41158.4 148 64 95;
41341.3 131 76 0;
41341.3 147 72 111;
41341.3 132 60 0;
41341.3 132 64 0;
41341.3 148 59 95;
41341.3 148 62 95;
41341.3 129 60 0;
41341.3 147 81 111;
41341.3 145 60 111;
41341.3 147 69 111;
41341.3 145 72 111;
41341.3 145 57 111;
41341.3 131 84 0;
41341.3 131 72 0;
41341.3 129 62 0;
41341.3 129 74 0;
41524.2 132 62 0;
41524.2 148 60 95;
41707.2 129 72 0;
41707.2 131 69 0;
41707.2 131 72 0;
41707.2 147 76 127;
41707.2 147 72 127;
41707.2 147 84 127;
41707.2 147 79 127;
41707.2 148 60 95;
41707.2 129 60 0;
41707.2 132 60 0;
41707.2 132 59 0;
41707.2 145 60 111;
41707.2 145 64 111;
41707.2 131 81 0;
41707.2 129 57 0;
41707.2 148 69 95;
41707.2 145 52 111;
41890.1 129 52 0;
41890.1 131 79 0;
41890.1 129 64 0;
41890.1 145 53 111;
41890.1 145 65 111;
42073 129 65 0;
42073 145 67 111;
42073 147 74 111;
42073 147 71 111;
42073 147 83 111;
42073 145 55 111;
42073 131 72 0;
42073 145 59 111;
42073 129 53 0;
42073 132 60 0;
42073 132 69 0;
42073 148 59 95;
42073 148 64 95;
42073 131 84 0;
42073 131 76 0;
42073 129 60 0;
42255.9 145 60 111;
42255.9 132 64 0;
42255.9 131 83 0;
42255.9 131 71 0;
42255.9 131 74 0;
42255.9 147 72 111;
42255.9 148 62 95;
42255.9 129 59 0;
42255.9 129 67 0;
42255.9 129 55 0;
42255.9 145 57 111;
42255.9 145 69 111;
42255.9 147 84 111;
42255.9 147 76 111;
42438.9 145 71 111;
42438.9 145 57 111;
42438.9 131 72 0;
42438.9 131 76 0;
42438.9 147 72 111;
42438.9 147 69 111;
42438.9 147 81 111;
42438.9 132 59 0;
42438.9 148 57 95;
42438.9 148 60 95;
42438.9 129 60 0;
42438.9 129 69 0;
42438.9 129 57 0;
42438.9 145 59 111;
42438.9 132 62 0;
42438.9 131 84 0;
42621.8 132 60 0;
42621.8 148 59 95;
42621.8 129 59 0;
42621.8 145 60 111;
42621.8 145 72 111;
42621.8 129 71 0;
42804.7 132 59 0;
42804.7 147 84 127;
42804.7 147 79 127;
42804.7 132 57 0;
42804.7 147 76 127;
42804.7 148 64 95;
42804.7 145 62 111;
42804.7 147 72 127;
42804.7 129 57 0;
42804.7 129 72 0;
42804.7 131 81 0;
42804.7 131 72 0;
42804.7 148 59 95;
42804.7 129 60 0;
42804.7 145 60 111;
42804.7 145 74 111;
42804.7 131 69 0;
42987.7 129 74 0;
42987.7 131 79 0;
42987.7 145 76 111;
42987.7 145 64 111;
42987.7 129 62 0;
43170.6 131 84 0;
43170.6 148 62 95;
43170.6 147 74 111;
43170.6 132 59 0;
43170.6 145 62 111;
43170.6 131 76 0;
43170.6 147 71 111;
43170.6 145 59 111;
43170.6 147 83 111;
43170.6 148 57 95;
43170.6 132 64 0;
43170.6 129 64 0;
43170.6 129 60 0;
43170.6 129 76 0;
43170.6 131 72 0;
43170.6 145 74 111;
43353.5 148 60 95;
43353.5 131 74 0;
43353.5 147 76 111;
43353.5 129 59 0;
43353.5 131 71 0;
43353.5 147 84 111;
43353.5 147 72 111;
43353.5 132 62 0;
43353.5 145 60 111;
43353.5 131 83 0;
43536.4 145 72 111;
43536.4 131 76 0;
43536.4 147 72 111;
43536.4 147 69 111;
43536.4 147 81 111;
43536.4 131 72 0;
43536.4 148 62 95;
43536.4 145 57 111;
43536.4 132 60 0;
43536.4 132 57 0;
43536.4 129 62 0;
43536.4 131 84 0;
43536.4 129 60 0;
43536.4 145 60 111;
43536.4 148 59 95;
43536.4 129 74 0;
43902.3 132 59 0;
43902.3 148 64 95;
43902.3 145 52 95;
43902.3 145 55 95;
43902.3 129 60 0;
43902.3 129 72 0;
43902.3 129 57 0;
43902.3 147 79 127;
43902.3 145 64 95;
43902.3 147 72 127;
43902.3 147 76 127;
43902.3 131 72 0;
43902.3 131 69 0;
43902.3 131 81 0;
43902.3 148 72 95;
43902.3 147 84 127;
43902.3 145 72 95;
43902.3 145 60 95;
43902.3 132 62 0;
44085.2 131 79 0;
44085.2 129 55 0;
44085.2 129 60 0;
44085.2 129 52 0;
44085.2 129 72 0;
44085.2 129 64 0;
44268.1 147 83 111;
44268.1 147 74 111;
44268.1 131 84 0;
44268.1 131 72 0;
44268.1 147 71 111;
44268.1 145 71 95;
44268.1 132 64 0;
44268.1 148 71 95;
44268.1 148 62 95;
44268.1 131 76 0;
44268.1 132 72 0;
44451.1 129 71 0;
44451.1 147 76 111;
44451.1 147 72 111;
44451.1 147 84 111;
44451.1 131 74 0;
44451.1 132 71 0;
44451.1 131 83 0;
44451.1 145 72 95;
44451.1 131 71 0;
44451.1 148 69 95;
44634 129 72 0;
44634 131 84 0;
44634 132 62 0;
44634 132 69 0;
44634 148 64 95;
44634 131 72 0;
44634 147 81 111;
44634 147 69 111;
44634 147 72 111;
44634 131 76 0;
44634 148 60 95;
44634 145 69 95;
44816.9 148 62 95;
44816.9 132 64 0;
44816.9 129 69 0;
44999.8 131 69 0;
44999.8 147 79 127;
44999.8 145 59 95;
44999.8 147 76 127;
44999.8 145 72 95;
44999.8 147 84 127;
44999.8 132 60 0;
44999.8 131 72 0;
44999.8 131 81 0;
44999.8 147 72 127;
44999.8 145 62 95;
44999.8 132 62 0;
44999.8 145 50 95;
44999.8 148 62 95;
44999.8 145 55 95;
44999.8 148 71 95;
45182.8 129 62 0;
45182.8 129 72 0;
45182.8 129 55 0;
45182.8 129 59 0;
45182.8 131 79 0;
45182.8 129 50 0;
45365.7 148 60 95;
45365.7 147 74 111;
45365.7 132 62 0;
45365.7 131 72 0;
45365.7 131 84 0;
45365.7 147 83 111;
45365.7 145 71 95;
45365.7 147 71 111;
45365.7 148 69 95;
45365.7 132 71 0;
45365.7 131 76 0;
45548.6 145 72 95;
45548.6 129 71 0;
45548.6 131 83 0;
45548.6 132 69 0;
45548.6 148 64 95;
45548.6 131 74 0;
45548.6 147 76 111;
45548.6 147 72 111;
45548.6 131 71 0;
45548.6 147 84 111;
45731.5 131 84 0;
45731.5 148 59 95;
45731.5 147 69 111;
45731.5 147 72 111;
45731.5 131 72 0;
45731.5 147 81 111;
45731.5 131 76 0;
45731.5 129 72 0;
45731.5 148 62 95;
45731.5 132 60 0;
45731.5 132 64 0;
45731.5 145 69 95;
45914.5 129 69 0;
45914.5 148 60 95;
45914.5 132 62 0;
46097.4 132 60 0;
46097.4 147 76 127;
46097.4 147 72 127;
46097.4 147 84 127;
46097.4 147 79 127;
46097.4 148 60 95;
46097.4 131 69 0;
46097.4 131 72 0;
46097.4 145 55 95;
46097.4 145 72 95;
46097.4 131 81 0;
46097.4 145 60 95;
46097.4 145 48 95;
46097.4 148 69 95;
46097.4 145 52 95;
46097.4 132 59 0;
46280.3 129 55 0;
46280.3 129 72 0;
46280.3 129 60 0;
46280.3 129 48 0;
46280.3 131 79 0;
46280.3 129 52 0;
46463.2 132 60 0;
46463.2 147 71 111;
46463.2 131 76 0;
46463.2 132 69 0;
46463.2 131 84 0;
46463.2 148 59 95;
46463.2 131 72 0;
46463.2 147 83 111;
46463.2 147 74 111;
46463.2 148 64 95;
46463.2 145 71 95;
46646.2 131 83 0;
46646.2 131 71 0;
46646.2 147 76 111;
46646.2 147 72 111;
46646.2 148 62 95;
46646.2 145 72 95;
46646.2 132 64 0;
46646.2 129 71 0;
46646.2 147 84 111;
46646.2 131 74 0;
46829.1 145 69 95;
46829.1 132 62 0;
46829.1 132 59 0;
46829.1 148 60 95;
46829.1 147 81 111;
46829.1 148 57 95;
46829.1 131 84 0;
46829.1 147 72 111;
46829.1 131 76 0;
46829.1 131 72 0;
46829.1 147 69 111;
46829.1 129 72 0;
47012 132 60 0;
47012 148 59 95;
47012 129 69 0;
47194.9 145 55 95;
47194.9 147 79 127;
47194.9 147 84 127;
47194.9 147 72 127;
47194.9 147 76 127;
47194.9 131 72 0;
47194.9 131 69 0;
47194.9 145 50 95;
47194.9 132 57 0;
47194.9 132 59 0;
47194.9 145 59 95;
47194.9 148 64 95;
47194.9 145 47 95;
47194.9 145 72 95;
47194.9 131 81 0;
47194.9 148 59 95;
47377.9 129 59 0;
47377.9 129 47 0;
47377.9 129 72 0;
47377.9 129 55 0;
47377.9 129 50 0;
47377.9 131 79 0;
47560.8 132 59 0;
47560.8 148 57 95;
47560.8 148 62 95;
47560.8 145 71 95;
47560.8 147 83 111;
47560.8 131 72 0;
47560.8 132 64 0;
47560.8 147 74 111;
47560.8 131 76 0;
47560.8 147 71 111;
47560.8 131 84 0;
47743.7 147 76 111;
47743.7 129 71 0;
47743.7 148 60 95;
47743.7 147 72 111;
47743.7 145 72 95;
47743.7 131 71 0;
47743.7 131 74 0;
47743.7 131 83 0;
47743.7 147 84 111;
47743.7 132 62 0;
47926.6 131 72 0;
47926.6 147 72 111;
47926.6 145 69 95;
47926.6 148 59 95;
47926.6 132 60 0;
47926.6 131 84 0;
47926.6 147 69 111;
47926.6 147 81 111;
47926.6 129 72 0;
47926.6 131 76 0;
47926.6 132 57 0;
47926.6 148 62 95;
48109.6 129 69 0;
48292.5 148 72 111;
48292.5 132 59 0;
48292.5 147 67 111;
48292.5 147 64 111;
48292.5 147 81 127;
48292.5 147 72 127;
48292.5 131 72 0;
48292.5 131 69 0;
48292.5 145 52 95;
48292.5 145 64 95;
48292.5 145 72 95;
48292.5 145 60 95;
48292.5 145 55 95;
48292.5 132 62 0;
48292.5 148 64 95;
48292.5 148 59 79;
48292.5 131 81 0;
48475.4 129 55 0;
48475.4 129 52 0;
48475.4 129 72 0;
48475.4 129 60 0;
48475.4 129 64 0;
48658.4 131 81 0;
48658.4 132 59 0;
48658.4 148 57 79;
48658.4 148 71 111;
48658.4 148 62 95;
48658.4 147 71 111;
48658.4 132 72 0;
48658.4 147 62 111;
48658.4 131 64 0 ;
48658.4 132 64 0;
48658.4 131 72 0;
48658.4 147 81 127;
48658.4 145 71 95;
48841.3 129 71 0;
48841.3 131 71 0;
48841.3 147 72 111;
48841.3 131 81 0;
48841.3 147 64 111;
48841.3 145 72 95;
48841.3 147 79 127;
48841.3 131 62 0;
49024.2 132 62 0;
49024.2 132 71 0;
49024.2 132 57 0;
49024.2 148 59 79;
49024.2 148 69 111;
49024.2 148 60 95;
49024.2 145 69 95;
49024.2 147 64 111;
49024.2 131 64 0;
49024.2 131 79 0;
49024.2 131 67 0;
49024.2 131 72 0;
49024.2 147 69 111;
49024.2 147 77 127;
49024.2 129 72 0;
49024.2 147 60 111;
49207.1 147 74 127;
49207.1 129 69 0;
49207.1 131 77 0;
49390.1 132 69 0;
49390.1 131 64 0;
49390.1 131 74 0;
49390.1 147 76 127;
49390.1 147 72 127;
49390.1 147 64 111;
49390.1 131 69 0;
49390.1 147 67 111;
49390.1 131 60 0;
49390.1 145 59 95;
49390.1 145 55 95;
49390.1 145 72 95;
49390.1 145 62 95;
49390.1 145 50 95;
49390.1 132 60 0;
49390.1 148 57 79;
49390.1 148 64 111;
49390.1 148 62 95;
49390.1 132 59 0;
49573 129 50 0;
49573 129 59 0;
49573 129 55 0;
49573 129 62 0;
49573 129 72 0;
49755.9 132 64 0;
49755.9 148 60 95;
49755.9 131 64 0;
49755.9 131 72 0;
49755.9 131 76 0;
49755.9 148 62 111;
49755.9 147 71 111;
49755.9 147 76 127;
49755.9 147 62 111;
49755.9 132 57 0;
49755.9 148 59 79;
49755.9 132 62 0;
49755.9 145 71 95;
49938.8 147 72 111;
49938.8 131 71 0;
49938.8 129 71 0;
49938.8 131 62 0;
49938.8 145 72 95;
49938.8 147 64 111;
49938.8 131 76 0;
49938.8 147 77 127;
50121.8 147 76 127;
50121.8 148 60 111;
50121.8 131 72 0;
50121.8 132 62 0;
50121.8 132 59 0;
50121.8 145 69 95;
50121.8 131 64 0;
50121.8 147 64 111;
50121.8 147 60 111;
50121.8 131 67 0;
50121.8 147 69 111;
50121.8 129 72 0;
50121.8 148 57 79;
50121.8 132 60 0;
50121.8 148 59 95;
50121.8 131 77 0;
50304.7 147 72 127;
50304.7 129 69 0;
50304.7 131 76 0;
50487.6 131 72 0;
50487.6 145 72 95;
50487.6 145 52 95;
50487.6 132 60 0;
50487.6 132 57 0;
50487.6 132 59 0;
50487.6 148 59 79;
50487.6 148 62 111;
50487.6 145 55 95;
50487.6 145 48 95;
50487.6 145 60 95;
50487.6 147 67 111;
50487.6 147 64 111;
50487.6 147 72 127;
50487.6 131 69 0;
50487.6 131 60 0;
50487.6 147 74 127;
50487.6 148 60 95;
50487.6 131 64 0;
50670.5 129 60 0;
50670.5 129 48 0;
50670.5 129 52 0;
50670.5 129 72 0;
50670.5 129 55 0;
50853.5 148 57 79;
50853.5 131 74 0;
50853.5 147 71 111;
50853.5 147 74 127;
50853.5 148 60 111;
50853.5 131 72 0;
50853.5 132 59 0;
50853.5 132 62 0;
50853.5 148 59 95;
50853.5 131 64 0;
50853.5 145 71 95;
50853.5 147 62 111;
50853.5 132 60 0;
51036.4 147 64 111;
51036.4 145 72 95;
51036.4 131 71 0;
51036.4 129 71 0;
51036.4 147 72 111;
51036.4 147 76 127;
51036.4 131 62 0;
51036.4 131 74 0;
51219.3 129 72 0;
51219.3 132 59 0;
51219.3 148 59 79;
51219.3 148 62 111;
51219.3 148 60 95;
51219.3 147 69 111;
51219.3 131 72 0;
51219.3 132 57 0;
51219.3 131 76 0;
51219.3 132 60 0;
51219.3 147 74 127;
51219.3 147 60 111;
51219.3 147 64 111;
51219.3 145 69 95;
51219.3 131 67 0;
51219.3 131 64 0;
51402.2 129 69 0;
51402.2 131 74 0;
51402.2 147 72 127;
51585.2 131 69 0;
51585.2 147 72 127;
51585.2 131 64 0;
51585.2 147 64 111;
51585.2 145 72 95;
51585.2 131 72 0;
51585.2 132 59 0;
51585.2 145 59 95;
51585.2 147 67 111;
51585.2 131 60 0;
51585.2 145 55 95;
51585.2 148 64 111;
51585.2 148 57 79;
51585.2 148 59 95;
51585.2 147 69 127;
51585.2 132 62 0;
51585.2 145 50 95;
51585.2 145 47 95;
51585.2 132 60 0;
51768.1 129 59 0;
51768.1 129 50 0;
51768.1 129 72 0;
51768.1 129 47 0;
51768.1 129 55 0;
51951 131 72 0;
51951 132 59 0;
51951 148 59 79;
51951 148 69 111;
51951 132 57 0;
51951 147 62 111;
51951 147 71 111;
51951 131 64 0;
51951 148 60 95;
51951 132 64 0;
51951 145 71 95;
52133.9 147 64 111;
52133.9 129 71 0;
52133.9 145 72 95;
52133.9 131 71 0;
52133.9 147 72 111;
52133.9 131 62 0;
52316.9 129 72 0;
52316.9 131 67 0;
52316.9 131 69 0;
52316.9 148 62 95;
52316.9 148 71 111;
52316.9 148 57 79;
52316.9 132 59 0;
52316.9 131 72 0;
52316.9 132 60 0;
52316.9 131 64 0;
52316.9 145 69 95;
52316.9 147 60 111;
52316.9 147 64 111;
52316.9 132 69 0;
52316.9 147 69 127;
52499.8 129 69 0;
52682.7 145 60 95;
52682.7 132 62 0;
52682.7 132 71 0;
52682.7 147 64 127;
52682.7 147 76 127;
52682.7 132 57 0;
52682.7 148 59 79;
52682.7 145 72 95;
52682.7 147 72 127;
52682.7 147 74 127;
52682.7 131 60 0;
52682.7 131 64 0;
52682.7 145 52 95;
52682.7 145 55 95;
52682.7 145 64 95;
52682.7 148 72 111;
52682.7 131 69 0;
52682.7 148 64 95;
52865.6 129 60 0;
52865.6 131 64 0;
52865.6 131 76 0;
52865.6 131 74 0;
52865.6 129 55 0;
52865.6 129 64 0;
52865.6 147 65 127;
52865.6 129 52 0;
52865.6 129 72 0;
53048.6 132 72 0;
53048.6 148 71 111;
53048.6 147 67 127;
53048.6 147 71 111;
53048.6 145 71 95;
53048.6 131 65 0;
53048.6 132 64 0;
53048.6 148 57 79;
53048.6 131 72 0;
53048.6 148 62 95;
53048.6 132 59 0;
53231.5 129 71 0;
53231.5 145 72 95;
53231.5 147 72 111;
53231.5 131 67 0;
53231.5 131 71 0;
53231.5 147 69 127;
53414.4 145 69 95;
53414.4 148 60 95;
53414.4 148 59 79;
53414.4 132 57 0;
53414.4 132 71 0;
53414.4 148 69 111;
53414.4 147 71 127;
53414.4 147 69 111;
53414.4 131 72 0;
53414.4 131 69 0;
53414.4 132 62 0;
53414.4 129 72 0;
53597.3 131 71 0;
53597.3 129 69 0;
53597.3 147 72 127;
53780.3 131 69 0;
53780.3 148 57 79;
53780.3 132 59 0;
53780.3 132 69 0;
53780.3 147 72 127;
53780.3 148 64 111;
53780.3 147 74 127;
53780.3 145 72 95;
53780.3 145 62 95;
53780.3 145 50 95;
53780.3 145 59 95;
53780.3 132 60 0;
53780.3 148 62 95;
53780.3 145 55 95;
53780.3 131 72 0;
53963.2 129 50 0;
53963.2 129 62 0;
53963.2 129 72 0;
53963.2 129 55 0;
53963.2 129 59 0;
53963.2 131 74 0;
53963.2 147 76 127;
54146.1 147 74 127;
54146.1 131 72 0;
54146.1 131 76 0;
54146.1 148 60 95;
54146.1 148 62 111;
54146.1 147 71 111;
54146.1 132 57 0;
54146.1 132 64 0;
54146.1 132 62 0;
54146.1 148 59 79;
54146.1 145 71 95;
54329.1 129 71 0;
54329.1 147 72 111;
54329.1 131 71 0;
54329.1 145 72 95;
54512 131 74 0;
54512 147 72 127;
54512 132 60 0;
54512 132 62 0;
54512 132 59 0;
54512 147 69 111;
54512 131 72 0;
54512 148 60 111;
54512 145 69 95;
54512 129 72 0;
54512 148 59 95;
54512 148 57 79;
54694.9 129 69 0;
54877.8 145 55 95;
54877.8 148 60 95;
54877.8 147 64 127;
54877.8 147 72 127;
54877.8 148 59 79;
54877.8 132 59 0;
54877.8 145 52 95;
54877.8 131 69 0;
54877.8 131 72 0;
54877.8 145 48 95;
54877.8 148 62 111;
54877.8 145 72 95;
54877.8 132 57 0;
54877.8 132 60 0;
54877.8 145 60 95;
55060.8 129 48 0;
55060.8 129 72 0;
55060.8 129 52 0;
55060.8 129 55 0;
55060.8 131 64 0;
55060.8 147 65 127;
55060.8 129 60 0;
55243.7 131 65 0;
55243.7 131 72 0;
55243.7 145 71 95;
55243.7 147 71 111;
55243.7 147 67 127;
55243.7 132 60 0;
55243.7 148 59 95;
55243.7 132 59 0;
55243.7 132 62 0;
55243.7 148 57 79;
55243.7 148 60 111;
55426.6 147 69 127;
55426.6 147 72 111;
55426.6 131 71 0;
55426.6 131 67 0;
55426.6 145 72 95;
55426.6 129 71 0;
55609.5 132 57 0;
55609.5 131 69 0;
55609.5 131 72 0;
55609.5 147 69 111;
55609.5 148 60 95;
55609.5 132 60 0;
55609.5 148 62 111;
55609.5 145 69 95;
55609.5 129 72 0;
55609.5 132 59 0;
55609.5 147 71 127;
55609.5 148 59 79;
55792.5 147 72 127;
55792.5 129 69 0;
55792.5 131 71 0;
55975.4 147 74 127;
55975.4 147 72 127;
55975.4 148 57 79;
55975.4 148 64 111;
55975.4 132 60 0;
55975.4 145 50 95;
55975.4 131 72 0;
55975.4 148 59 95;
55975.4 145 59 95;
55975.4 145 47 95;
55975.4 145 72 95;
55975.4 145 55 95;
55975.4 131 69 0;
55975.4 132 62 0;
55975.4 132 59 0;
56158.3 129 47 0;
56158.3 129 72 0;
56158.3 131 74 0;
56158.3 147 76 127;
56158.3 129 59 0;
56158.3 129 55 0;
56158.3 129 50 0;
56341.2 148 60 95;
56341.2 132 57 0;
56341.2 148 59 79;
56341.2 147 71 111;
56341.2 132 59 0;
56341.2 131 72 0;
56341.2 148 69 111;
56341.2 131 76 0;
56341.2 132 64 0;
56341.2 145 71 95;
56341.2 147 74 127;
56524.2 131 71 0;
56524.2 145 72 95;
56524.2 147 72 111;
56524.2 129 71 0;
56707.1 132 60 0;
56707.1 148 71 111;
56707.1 148 57 79;
56707.1 132 59 0;
56707.1 131 74 0;
56707.1 148 62 95;
56707.1 147 69 111;
56707.1 147 72 127;
56707.1 145 69 95;
56707.1 129 72 0;
56707.1 131 72 0;
56707.1 132 69 0;
56890 129 69 0;
57072.9 147 72 127;
57072.9 148 64 111;
57072.9 145 64 115;
57072.9 145 69 111;
57072.9 131 72 0;
57072.9 148 60 111;
57072.9 132 57 0;
57072.9 132 71 0;
57072.9 132 62 0;
57072.9 147 84 127;
57072.9 148 72 111;
57072.9 131 69 0;
57072.9 147 76 127;
57072.9 147 79 127;
57255.9 131 79 0;
57255.9 129 64 0;
57438.8 131 76 0;
57438.8 147 83 111;
57438.8 148 71 111;
57438.8 147 74 111;
57438.8 145 69 111;
57438.8 148 59 111;
57438.8 132 64 0;
57438.8 147 71 111;
57438.8 131 84 0;
57438.8 129 69 0;
57438.8 132 72 0;
57438.8 148 62 111;
57438.8 131 72 0;
57438.8 132 60 0;
57621.7 147 84 111;
57621.7 131 83 0;
57621.7 131 71 0;
57621.7 129 69 0;
57621.7 147 72 111;
57621.7 145 67 111;
57621.7 147 76 111;
57621.7 131 74 0;
57804.6 148 60 111;
57804.6 148 69 111;
57804.6 147 81 111;
57804.6 147 69 111;
57804.6 147 72 111;
57804.6 131 76 0;
57804.6 145 65 111;
57804.6 131 84 0;
57804.6 132 71 0;
57804.6 132 62 0;
57804.6 132 59 0;
57804.6 131 72 0;
57804.6 148 57 111;
57804.6 129 67 0;
57987.6 145 62 111;
57987.6 129 65 0;
58170.5 145 64 111;
58170.5 131 69 0;
58170.5 131 72 0;
58170.5 147 76 127;
58170.5 147 72 127;
58170.5 147 84 127;
58170.5 145 62 115;
58170.5 131 81 0;
58170.5 132 60 0;
58170.5 132 69 0;
58170.5 148 60 111;
58170.5 129 62 0;
58170.5 147 79 127;
58170.5 148 64 111;
58170.5 132 57 0;
58170.5 148 72 111;
58353.4 131 79 0;
58353.4 129 62 0;
58536.3 132 60 0;
58536.3 132 72 0;
58536.3 129 64 0;
58536.3 148 59 111;
58536.3 148 62 111;
58536.3 148 71 111;
58536.3 147 83 111;
58536.3 147 71 111;
58536.3 147 74 111;
58536.3 131 76 0;
58536.3 131 72 0;
58536.3 131 84 0;
58536.3 132 64 0;
58536.3 145 64 111;
58719.3 131 83 0;
58719.3 147 84 111;
58719.3 147 72 111;
58719.3 145 65 111;
58719.3 131 74 0;
58719.3 131 71 0;
58719.3 147 76 111;
58719.3 129 64 0;
58902.2 145 64 111;
58902.2 147 72 111;
58902.2 147 69 111;
58902.2 147 81 111;
58902.2 131 76 0;
58902.2 132 71 0;
58902.2 131 72 0;
58902.2 132 59 0;
58902.2 148 57 111;
58902.2 148 60 111;
58902.2 148 69 111;
58902.2 129 65 0;
58902.2 132 62 0;
58902.2 131 84 0;
59085.1 129 64 0;
59085.1 145 60 111;
59268 131 69 0;
59268 147 79 127;
59268 147 84 127;
59268 147 72 127;
59268 131 81 0;
59268 148 72 111;
59268 132 60 0;
59268 147 76 127;
59268 131 72 0;
59268 148 64 111;
59268 132 57 0;
59268 145 62 111;
59268 132 69 0;
59268 145 60 115;
59268 148 60 111;
59268 129 60 0;
59451 131 79 0;
59451 129 60 0;
59633.9 131 84 0;
59633.9 148 59 111;
59633.9 148 62 111;
59633.9 148 71 111;
59633.9 147 71 111;
59633.9 132 64 0;
59633.9 147 83 111;
59633.9 131 76 0;
59633.9 131 72 0;
59633.9 145 62 111;
59633.9 129 62 0;
59633.9 147 74 111;
59633.9 132 60 0;
59633.9 132 72 0;
59816.8 147 72 111;
59816.8 145 64 111;
59816.8 129 62 0;
59816.8 147 84 111;
59816.8 131 74 0;
59816.8 147 76 111;
59816.8 131 71 0;
59816.8 131 83 0;
59999.8 147 69 111;
59999.8 148 69 111;
59999.8 148 60 111;
59999.8 148 57 111;
59999.8 132 59 0;
59999.8 132 62 0;
59999.8 147 81 111;
59999.8 131 84 0;
59999.8 131 72 0;
59999.8 145 62 111;
59999.8 131 76 0;
59999.8 147 72 111;
59999.8 132 71 0;
59999.8 129 64 0;
60182.7 145 60 111;
60182.7 129 62 0;
60365.6 148 72 111;
60365.6 132 69 0;
60365.6 131 69 0;
60365.6 131 72 0;
60365.6 148 64 111;
60365.6 148 60 111;
60365.6 147 79 127;
60365.6 147 72 127;
60365.6 147 84 127;
60365.6 132 57 0;
60365.6 145 57 111;
60365.6 145 59 115;
60365.6 129 60 0;
60365.6 131 81 0;
60365.6 147 76 127;
